id,age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,c_jail_in,c_jail_out,length_of_stay
5261,44,M,Caucasian,25 - 45,Low,Male,0,-1.0,1,1,1,2014-01-24 05:19:29,2014-01-26 09:50:54,2
5263,19,F,African-American,Less than 25,High,Male,3,22.0,10,1,1,2014-05-13 10:23:42,2014-05-14 06:00:41,0
5265,24,F,African-American,Less than 25,High,Male,3,0.0,8,1,1,2013-12-29 12:19:56,2013-12-29 02:11:16,-1
5266,50,F,Caucasian,Greater than 45,Low,Male,2,0.0,3,0,0,2013-02-09 02:34:06,2013-02-10 02:41:17,1
5270,31,M,African-American,25 - 45,Low,Male,0,0.0,4,0,0,2013-04-26 12:08:59,2013-05-18 07:59:34,21
5271,28,F,Caucasian,25 - 45,Low,Female,0,-1.0,4,1,1,2014-10-15 11:09:53,2014-10-16 02:16:03,0
5272,42,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,2013-11-19 08:34:22,2013-11-20 09:27:32,1
5274,21,M,African-American,Less than 25,High,Male,0,0.0,9,1,1,2014-02-26 01:14:13,2014-06-03 09:11:34,97
5278,21,F,Caucasian,Less than 25,High,Male,0,0.0,8,1,1,2013-09-14 01:55:11,2013-09-14 07:27:48,0
5280,31,F,Caucasian,25 - 45,Medium,Male,3,-1.0,5,1,1,2013-02-14 10:35:20,2013-02-16 01:33:06,1
5282,27,F,Caucasian,25 - 45,High,Male,0,0.0,9,1,1,2013-11-27 02:31:15,2013-11-27 07:48:41,0
5289,28,F,African-American,25 - 45,Medium,Male,7,-1.0,5,1,1,2013-03-21 08:49:25,2013-06-07 05:49:03,77
5290,67,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,2013-04-28 05:37:37,2013-04-29 06:49:40,1
5293,32,F,African-American,25 - 45,Medium,Female,11,0.0,7,0,0,2013-12-18 02:14:29,2013-12-18 08:08:44,0
5294,44,F,African-American,25 - 45,Low,Male,7,0.0,4,0,0,2013-11-06 01:43:25,2013-11-07 09:49:04,1
5295,25,F,African-American,25 - 45,Low,Male,1,-24.0,4,1,1,2013-02-24 08:54:45,2013-02-25 01:56:29,0
5297,30,M,African-American,25 - 45,High,Female,15,0.0,8,1,1,2013-09-26 01:16:52,2013-09-27 03:11:40,1
5298,28,M,Caucasian,25 - 45,Low,Male,9,-1.0,4,0,0,2013-10-12 10:09:36,2013-10-13 07:27:48,0
5301,27,F,African-American,25 - 45,Medium,Male,0,0.0,6,1,1,2013-11-22 04:41:34,2013-11-25 09:55:59,3
5309,25,M,Caucasian,25 - 45,Low,Female,0,0.0,4,0,0,2013-05-22 01:26:39,2013-05-24 08:30:15,2
5312,31,F,Caucasian,25 - 45,Medium,Male,5,-1.0,5,1,1,2014-01-19 06:50:46,2014-01-20 08:58:22,1
5313,30,M,Caucasian,25 - 45,Low,Male,0,0.0,1,1,1,2013-12-13 02:27:35,2013-12-13 08:22:57,0
5314,33,F,African-American,25 - 45,Low,Male,4,-9.0,2,0,0,2013-10-13 10:41:40,2013-10-21 09:18:54,7
5316,26,M,African-American,25 - 45,Low,Male,1,0.0,3,1,1,2013-03-06 03:03:03,2013-03-06 06:33:05,0
5321,22,M,Caucasian,Less than 25,Medium,Female,2,-1.0,7,1,1,2014-11-19 03:54:37,2014-11-21 09:26:42,2
5322,50,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,2014-02-24 09:23:08,2014-02-25 09:04:38,0
5324,58,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,1,1,2013-12-31 06:12:18,2014-01-01 01:31:02,0
5326,34,M,Caucasian,25 - 45,Low,Male,3,-1.0,4,1,1,2013-03-07 08:25:27,2013-03-08 08:30:06,1
5327,32,F,Caucasian,25 - 45,Low,Male,1,0.0,1,1,1,2014-01-18 04:24:43,2014-01-18 09:56:18,0
5330,29,M,African-American,25 - 45,Low,Male,0,-1.0,1,1,1,2014-03-06 12:36:28,2014-03-08 03:37:51,1
5331,27,M,African-American,25 - 45,Low,Male,0,0.0,1,0,0,2013-09-08 04:52:18,2013-09-09 01:35:06,0
5332,39,F,Caucasian,25 - 45,Low,Male,5,-21.0,3,0,0,2013-07-29 05:42:49,2013-08-17 01:21:33,18
5333,24,F,African-American,Less than 25,Low,Male,0,-1.0,3,0,0,2013-12-29 05:48:49,2013-12-30 08:21:33,1
5334,38,M,African-American,25 - 45,Medium,Male,8,-1.0,7,0,0,2013-02-02 12:18:07,2013-02-04 03:00:05,1
5335,52,F,Caucasian,Greater than 45,Low,Male,7,-23.0,2,0,0,2013-11-09 12:08:27,2013-11-10 07:41:16,0
5337,56,M,African-American,Greater than 45,Low,Male,3,-27.0,2,1,1,2013-10-04 04:22:50,2013-10-05 07:07:20,1
5339,46,F,Caucasian,Greater than 45,Medium,Male,7,0.0,6,1,1,2013-01-17 05:29:02,2013-02-22 08:22:33,36
5341,38,F,Caucasian,25 - 45,Low,Male,5,-11.0,1,1,1,2013-11-25 08:29:57,2013-11-28 12:12:28,3
5342,47,M,Caucasian,Greater than 45,Medium,Male,3,0.0,5,0,0,2013-04-15 06:04:22,2013-06-17 08:28:27,63
5344,32,F,Caucasian,25 - 45,Low,Male,0,-7.0,1,0,0,2013-04-09 03:37:17,2013-04-10 02:15:00,0
5346,34,M,African-American,25 - 45,Medium,Male,27,-1.0,7,0,0,2013-04-05 10:45:22,2013-04-06 07:30:25,0
5347,42,F,African-American,25 - 45,Medium,Male,5,-1.0,6,0,0,2013-11-25 03:04:52,2013-11-28 02:16:07,2
5348,35,M,African-American,25 - 45,Low,Female,0,-1.0,1,1,1,2014-06-06 02:25:27,2014-06-08 03:52:19,2
5349,20,F,Caucasian,Less than 25,High,Male,0,-1.0,10,1,1,2014-03-06 09:33:29,2014-03-13 05:24:33,6
5350,32,F,Caucasian,25 - 45,High,Female,2,-1.0,10,1,1,2014-12-03 12:14:32,2015-01-05 08:35:16,32
5351,21,M,Caucasian,Less than 25,Medium,Male,0,-1.0,5,0,0,2013-04-08 11:48:28,2013-04-09 02:03:42,0
5352,24,M,African-American,Less than 25,Low,Male,0,0.0,2,1,1,2014-07-03 02:46:00,2014-07-04 04:52:45,1
5354,24,M,African-American,Less than 25,High,Male,1,-1.0,9,1,1,2013-03-20 07:27:26,2013-07-22 06:50:00,123
5358,26,M,African-American,25 - 45,Low,Male,0,-1.0,3,1,1,2013-09-12 09:24:10,2013-09-13 08:09:50,0
5360,52,F,Caucasian,Greater than 45,Low,Male,8,0.0,2,0,0,2013-09-07 01:01:02,2013-10-16 09:20:34,39
5363,27,M,African-American,25 - 45,Low,Male,1,-1.0,2,0,0,2013-08-09 03:34:53,2013-08-11 09:11:25,2
5364,27,M,Caucasian,25 - 45,Medium,Female,0,0.0,5,0,0,2013-12-28 11:18:59,2013-12-29 06:17:42,0
5365,56,F,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,2014-03-03 04:19:53,2014-03-04 09:05:49,1
5366,52,F,Caucasian,Greater than 45,High,Male,16,-4.0,9,1,1,2014-10-12 01:30:43,2014-10-23 03:05:46,11
5367,37,F,African-American,25 - 45,Low,Male,3,-1.0,1,1,1,2013-02-21 06:34:56,2013-02-22 07:24:44,1
5369,45,M,African-American,Greater than 45,Low,Male,0,-6.0,1,0,0,2013-07-05 06:13:45,2013-07-05 08:09:49,0
5371,36,F,Caucasian,25 - 45,Medium,Female,3,-27.0,6,1,1,2014-01-15 10:03:50,2014-02-11 10:54:01,27
5372,29,F,African-American,25 - 45,Low,Female,0,-3.0,2,0,0,2013-12-13 11:10:42,2013-12-14 01:25:05,0
5379,27,F,African-American,25 - 45,High,Male,11,-1.0,8,0,0,2013-08-25 08:21:11,2013-08-30 04:19:35,4
5380,28,F,African-American,25 - 45,High,Male,11,0.0,8,1,1,2013-04-06 01:38:57,2013-04-06 08:09:18,0
5381,38,M,African-American,25 - 45,Low,Male,4,-1.0,1,1,0,2013-03-30 10:14:17,2013-03-31 06:37:54,0
5383,19,F,African-American,Less than 25,High,Female,1,-1.0,9,1,1,2014-08-05 07:05:17,2015-10-13 07:10:00,434
5386,37,F,Caucasian,25 - 45,Low,Female,1,-1.0,1,0,0,2013-09-11 07:49:15,2013-09-12 08:10:44,1
5387,34,M,African-American,25 - 45,Low,Male,0,-1.0,1,1,1,2013-03-30 06:53:38,2013-04-01 12:45:32,2
5388,37,F,Caucasian,25 - 45,High,Male,7,-1.0,8,1,1,2014-11-24 11:24:25,2015-02-02 11:03:50,69
5389,21,F,African-American,Less than 25,High,Male,1,-1.0,8,0,0,2013-09-20 07:24:36,2013-09-21 08:53:45,1
5390,21,F,African-American,Less than 25,High,Male,0,-1.0,9,1,1,2013-02-17 11:03:40,2013-02-24 12:17:17,7
5391,38,F,Caucasian,25 - 45,Low,Female,3,-1.0,4,0,0,2013-12-30 09:55:02,2013-12-31 07:52:56,0
5392,47,M,African-American,Greater than 45,Low,Male,1,0.0,4,0,0,2014-02-27 02:05:42,2014-02-28 10:09:28,1
5394,56,F,Caucasian,Greater than 45,Low,Male,3,-1.0,2,0,0,2013-03-09 06:43:22,2013-09-16 12:03:42,191
5395,27,F,African-American,25 - 45,Medium,Male,2,-1.0,7,1,1,2013-10-28 03:58:03,2014-07-01 06:15:45,246
5398,23,M,African-American,Less than 25,High,Male,0,-1.0,8,0,0,2013-02-22 05:25:17,2013-02-23 08:37:38,1
5399,57,F,Caucasian,Greater than 45,Low,Male,0,-2.0,1,0,0,2013-07-16 09:13:15,2013-07-18 11:14:39,2
5400,25,F,African-American,25 - 45,Medium,Male,9,-17.0,7,0,0,2014-01-13 12:56:03,2014-01-26 01:00:56,12
5402,23,F,African-American,Less than 25,High,Female,2,16.0,10,1,1,2013-03-02 04:43:32,2013-06-26 08:30:17,116
5403,32,F,African-American,25 - 45,High,Male,8,0.0,10,1,1,2014-11-14 01:26:43,2014-11-16 02:59:24,2
5404,36,M,African-American,25 - 45,Medium,Female,2,-2.0,5,0,0,2013-10-16 05:52:30,2013-10-17 05:04:11,0
5405,41,M,African-American,25 - 45,Medium,Male,5,-1.0,5,0,0,2014-02-06 05:13:21,2014-02-07 01:43:46,0
5411,21,F,African-American,Less than 25,Medium,Male,1,-1.0,6,1,1,2013-08-28 11:29:05,2013-08-30 01:35:02,1
5416,31,M,African-American,25 - 45,Low,Male,2,-1.0,4,0,0,2013-04-28 02:35:06,2013-04-30 03:26:44,2
5417,37,M,Caucasian,25 - 45,Low,Male,0,-2.0,1,0,0,2013-02-02 09:07:40,2013-02-03 08:50:00,0
5418,27,F,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,2013-02-06 10:17:43,2013-02-08 06:25:22,1
5420,22,F,African-American,Less than 25,Low,Male,2,-22.0,4,1,1,2014-06-02 03:27:27,2014-06-18 03:29:12,16
5423,59,F,Caucasian,Greater than 45,Low,Male,2,-19.0,1,0,0,2013-11-03 10:51:50,2013-11-22 06:16:52,18
5425,33,F,African-American,25 - 45,High,Female,0,-1.0,9,1,1,2014-12-12 02:02:59,2015-01-10 09:56:53,29
5427,43,F,African-American,25 - 45,Low,Female,2,-1.0,3,0,0,2013-05-16 06:12:00,2013-05-18 08:14:28,2
5428,25,F,Caucasian,25 - 45,Low,Male,5,-1.0,4,1,1,2014-03-22 12:13:37,2014-07-02 09:22:39,101
5430,23,F,African-American,Less than 25,Medium,Male,3,-1.0,5,1,1,2014-02-12 12:02:54,2014-02-16 08:21:19,3
5431,43,M,Caucasian,25 - 45,Low,Female,3,9.0,2,1,1,2013-08-08 06:27:18,2013-08-09 06:29:52,1
5432,56,M,Caucasian,Greater than 45,Low,Male,9,-24.0,1,1,1,2014-10-24 11:21:51,2014-11-13 05:30:00,19
5433,20,F,African-American,Less than 25,High,Female,1,-1.0,8,1,1,2014-10-02 09:50:54,2014-10-06 09:27:41,3
5434,50,M,African-American,Greater than 45,Medium,Male,2,-28.0,5,1,1,2013-02-05 05:29:49,2013-02-06 01:46:06,0
5436,54,M,Caucasian,Greater than 45,Low,Female,1,-4.0,2,0,0,2013-04-28 04:26:40,2013-05-01 06:20:52,3
5438,20,F,African-American,Less than 25,High,Male,1,-1.0,10,1,1,2014-06-23 03:15:48,2014-06-25 02:40:05,1
5440,36,F,African-American,25 - 45,Medium,Female,3,0.0,6,1,1,2014-11-10 03:13:06,2014-11-10 07:25:36,0
5441,56,M,African-American,Greater than 45,Low,Male,0,-1.0,4,0,0,2013-05-03 02:27:09,2013-05-05 01:57:23,1
5443,25,F,African-American,25 - 45,High,Male,2,-1.0,9,1,0,2013-05-28 05:50:56,2013-05-29 07:54:28,1
5444,42,F,Caucasian,25 - 45,Low,Female,1,-1.0,3,1,1,2013-11-06 01:03:10,2013-11-27 07:23:14,21
5446,48,F,African-American,Greater than 45,Medium,Male,4,-1.0,6,0,0,2014-02-07 08:43:01,2014-02-08 10:23:55,1
5447,34,M,African-American,25 - 45,High,Male,21,-1.0,10,1,1,2013-12-07 10:49:28,2013-12-13 05:26:14,5
5448,28,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,2013-04-13 09:40:01,2013-04-14 02:57:23,0
5449,32,F,Caucasian,25 - 45,Low,Male,1,-1.0,3,0,0,2013-11-16 01:11:58,2013-11-17 08:28:49,1
5451,31,F,Caucasian,25 - 45,Low,Female,2,-1.0,1,0,0,2014-03-10 11:24:08,2014-03-12 03:59:12,1
5453,24,F,African-American,Less than 25,High,Female,4,-1.0,9,1,1,2014-09-22 07:44:06,2014-09-28 03:12:38,5
5454,25,F,Caucasian,25 - 45,Low,Female,0,0.0,4,1,1,2013-03-13 01:15:29,2013-03-13 05:55:27,0
5455,32,F,Caucasian,25 - 45,Low,Female,4,-1.0,2,0,0,2014-01-15 05:18:19,2014-01-15 09:27:23,0
5456,37,F,African-American,25 - 45,High,Male,20,0.0,9,1,1,2013-04-26 03:44:07,2013-06-01 03:07:29,35
5458,24,F,African-American,Less than 25,Low,Male,1,-1.0,3,1,1,2013-08-16 06:16:58,2013-08-18 04:49:59,1
5459,48,M,African-American,Greater than 45,Low,Male,0,0.0,1,0,0,2014-03-15 01:10:22,2014-03-16 01:46:30,1
5461,35,F,African-American,25 - 45,Low,Male,1,0.0,2,0,0,2013-12-16 03:09:50,2013-12-16 08:23:44,0
5463,21,F,African-American,Less than 25,Low,Male,1,-1.0,4,1,1,2013-09-08 01:03:41,2013-09-09 01:34:09,1
5465,21,F,African-American,Less than 25,High,Female,0,-1.0,10,1,1,2013-04-12 05:21:40,2013-05-15 05:49:26,33
5472,27,F,Caucasian,25 - 45,Low,Female,0,-1.0,2,1,1,2014-09-24 01:55:41,2014-09-26 09:22:56,2
5473,22,F,African-American,Less than 25,Low,Male,0,-1.0,2,0,0,2014-03-25 03:44:15,2014-03-26 09:01:59,1
5474,28,F,African-American,25 - 45,Medium,Male,4,0.0,5,0,0,2013-04-05 01:20:12,2013-04-05 01:32:17,0
5475,26,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,2013-05-08 04:58:36,2013-05-09 07:23:44,1
5477,34,F,Caucasian,25 - 45,Low,Male,0,-1.0,2,0,0,2013-04-10 11:41:34,2013-04-11 07:33:54,0
5479,22,F,African-American,Less than 25,High,Male,3,-1.0,9,0,0,2013-01-11 05:12:24,2013-02-14 04:12:48,33
5483,44,F,Caucasian,25 - 45,Low,Male,5,0.0,2,0,0,2014-03-03 10:15:24,2014-03-10 10:03:52,6
5484,57,F,Caucasian,Greater than 45,Low,Male,1,-1.0,2,0,0,2013-11-24 07:32:33,2013-12-11 11:30:00,17
5485,22,F,African-American,Less than 25,High,Male,0,-1.0,8,1,1,2013-04-18 04:29:35,2013-04-23 07:35:16,5
5489,24,F,African-American,Less than 25,High,Male,7,-1.0,8,1,1,2014-05-18 02:30:01,2014-07-25 05:53:01,68
5491,20,F,Caucasian,Less than 25,Low,Male,0,-1.0,4,0,0,2013-08-15 11:34:07,2013-08-16 01:47:50,0
5495,60,F,African-American,Greater than 45,Low,Male,13,-13.0,3,0,0,2013-05-17 08:51:50,2013-05-18 07:54:03,0
5496,22,F,African-American,Less than 25,Medium,Female,2,-1.0,5,0,0,2014-02-20 01:45:43,2014-02-21 10:18:02,1
5500,72,F,Caucasian,Greater than 45,Low,Male,7,-1.0,4,0,0,2013-09-22 12:36:34,2013-09-22 02:15:20,-1
5501,33,F,African-American,25 - 45,Medium,Male,3,-1.0,5,1,1,2014-06-27 02:26:44,2014-07-01 01:30:18,3
5502,24,F,African-American,Less than 25,Low,Male,1,-1.0,4,1,1,2013-01-30 03:09:43,2013-01-30 07:28:46,0
5505,60,F,African-American,Greater than 45,Low,Male,0,-1.0,1,0,0,2013-08-07 09:07:30,2014-03-13 12:32:21,218
5506,24,F,Caucasian,Less than 25,Medium,Male,3,-1.0,5,1,1,2014-01-30 05:52:54,2014-02-06 10:26:24,7
5508,30,M,African-American,25 - 45,Low,Male,1,-5.0,4,0,0,2013-06-14 01:37:37,2013-06-16 07:28:46,2
5511,43,M,Caucasian,25 - 45,Medium,Female,0,-1.0,6,0,0,2013-11-02 09:36:41,2013-12-02 08:15:22,29
5515,45,M,African-American,Greater than 45,Low,Male,1,-1.0,1,0,0,2013-08-24 06:22:37,2013-08-26 08:51:07,2
5518,31,M,Caucasian,25 - 45,Low,Male,1,0.0,1,1,0,2013-08-26 02:58:09,2013-08-26 01:26:58,-1
5519,40,M,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,2013-04-24 05:34:54,2013-04-26 09:40:31,2
5520,50,F,Caucasian,Greater than 45,Low,Male,1,-4.0,1,0,0,2013-12-26 09:12:06,2013-12-28 02:38:17,1
5524,41,F,African-American,25 - 45,Low,Male,7,0.0,4,0,0,2013-09-04 10:54:08,2013-09-05 07:50:31,0
5525,34,F,Caucasian,25 - 45,Medium,Male,5,-1.0,6,1,1,2013-09-24 01:51:29,2013-09-24 08:05:16,0
5528,28,F,Caucasian,25 - 45,Medium,Female,0,-1.0,6,0,0,2013-05-27 05:16:29,2013-05-29 05:22:26,2
5531,23,F,Caucasian,Less than 25,High,Male,2,0.0,9,1,1,2013-05-01 03:49:13,2013-05-01 06:45:32,0
5535,21,F,Caucasian,Less than 25,Medium,Male,1,-1.0,6,1,1,2014-03-05 08:32:49,2014-04-23 05:59:12,48
5537,22,M,African-American,Less than 25,High,Female,2,-1.0,8,1,1,2013-03-27 10:41:47,2013-05-01 10:14:51,34
5539,29,F,African-American,25 - 45,High,Male,6,-1.0,8,1,1,2013-09-17 11:51:23,2013-10-23 07:53:15,35
5542,30,M,African-American,25 - 45,Low,Female,0,-2.0,2,0,0,2013-11-02 11:13:20,2013-11-03 01:50:01,0
5543,45,M,Caucasian,Greater than 45,Low,Male,3,-1.0,3,1,1,2013-05-21 11:38:18,2013-08-22 09:33:30,92
5544,24,F,African-American,Less than 25,Low,Female,2,-1.0,4,0,0,2013-04-14 01:58:48,2013-04-15 07:59:24,1
5545,31,F,Caucasian,25 - 45,High,Male,4,0.0,8,1,1,2013-01-13 03:31:33,2013-02-11 07:30:38,29
5546,56,M,Caucasian,Greater than 45,Low,Male,0,-1.0,1,0,0,2013-11-19 08:52:59,2013-11-20 08:31:12,0
5550,24,F,African-American,Less than 25,High,Male,14,-1.0,10,1,1,2013-05-17 05:23:41,2013-11-13 05:58:39,180
5551,38,F,African-American,25 - 45,Medium,Male,11,-1.0,6,0,0,2013-08-02 09:45:18,2013-08-20 10:59:27,18
5552,51,F,African-American,Greater than 45,High,Male,22,-1.0,9,1,1,2013-03-14 12:00:18,2013-04-18 05:56:24,34
5553,22,F,Caucasian,Less than 25,Low,Male,0,-1.0,3,0,0,2013-04-10 07:51:06,2013-04-11 07:48:52,0
5554,28,M,African-American,25 - 45,High,Male,5,-1.0,8,0,0,2013-10-10 06:23:41,2013-10-11 08:20:50,1
5556,47,F,African-American,Greater than 45,High,Male,19,-1.0,8,1,1,2013-05-08 03:31:13,2013-12-06 12:09:35,212
5557,51,M,African-American,Greater than 45,Low,Male,0,-1.0,4,1,1,2013-12-31 04:39:03,2014-01-30 10:05:25,30
5558,25,M,Caucasian,25 - 45,Low,Male,1,0.0,3,0,0,2013-04-23 02:54:38,2013-06-04 09:05:42,42
5561,30,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,2013-10-28 04:30:30,2013-10-30 09:15:16,2
5563,33,F,Caucasian,25 - 45,Medium,Male,0,0.0,6,1,1,2013-04-19 03:25:56,2013-04-19 07:26:13,0
5564,35,F,African-American,25 - 45,Low,Male,5,-1.0,4,1,1,2013-02-08 01:19:12,2013-09-21 04:54:31,225
5567,33,F,African-American,25 - 45,Low,Female,0,-1.0,2,0,0,2013-12-26 06:52:59,2013-12-28 01:05:30,1
5573,33,F,Caucasian,25 - 45,Medium,Female,1,-1.0,7,0,0,2013-09-12 10:04:43,2013-12-06 04:12:00,84
5574,27,F,African-American,25 - 45,Medium,Male,2,-1.0,7,1,1,2013-09-05 03:29:10,2014-01-15 10:28:19,132
5575,29,F,African-American,25 - 45,Medium,Female,9,-1.0,7,1,1,2013-11-26 10:27:58,2013-12-11 04:13:09,14
5578,24,F,African-American,Less than 25,High,Male,3,-1.0,10,1,1,2013-11-06 06:35:18,2013-12-20 09:11:24,44
5579,43,F,African-American,25 - 45,High,Male,5,-1.0,9,0,0,2013-04-02 11:44:15,2013-04-03 02:42:40,0
5583,37,M,African-American,25 - 45,Medium,Male,11,-1.0,7,1,1,2014-05-29 08:59:15,2014-05-30 01:17:20,0
5584,53,F,African-American,Greater than 45,Medium,Male,13,-1.0,7,0,0,2013-04-03 04:57:52,2013-07-03 10:10:58,91
5586,26,F,African-American,25 - 45,High,Male,4,0.0,8,1,1,2014-01-24 04:45:38,2014-01-25 01:54:43,0
5590,30,M,Caucasian,25 - 45,Low,Female,1,-27.0,3,0,0,2013-08-14 03:54:15,2013-08-14 08:26:49,0
5591,27,F,African-American,25 - 45,Medium,Male,6,0.0,7,1,1,2013-10-15 07:16:22,2013-10-17 05:27:21,1
5592,39,F,Caucasian,25 - 45,Medium,Male,9,-1.0,5,1,1,2013-03-20 08:06:14,2013-03-21 10:39:06,1
5593,37,M,Caucasian,25 - 45,Low,Male,4,0.0,4,1,1,2013-01-29 03:26:56,2013-01-29 09:19:35,0
5594,22,M,Caucasian,Less than 25,High,Male,3,0.0,10,1,1,2014-01-18 12:18:05,2014-01-29 03:44:23,10
5596,25,F,Caucasian,25 - 45,Medium,Male,0,-1.0,6,0,0,2013-10-11 06:21:59,2013-10-13 07:53:41,2
5599,28,M,Caucasian,25 - 45,Medium,Female,0,-2.0,6,0,0,2013-01-26 04:03:40,2013-01-27 02:03:52,0
5600,25,M,African-American,25 - 45,Medium,Male,0,-1.0,5,1,1,2014-03-08 04:53:09,2014-03-10 03:28:00,1
5601,58,F,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0,2013-01-11 05:59:50,2013-01-14 11:02:16,3
5603,29,M,Caucasian,25 - 45,Medium,Female,1,-2.0,5,1,1,2014-06-01 03:16:47,2014-06-03 10:28:03,2
5604,33,F,African-American,25 - 45,Medium,Male,8,0.0,5,0,0,2014-01-03 06:25:02,2014-01-06 01:29:56,2
5605,38,F,African-American,25 - 45,Low,Male,0,-1.0,1,0,0,2014-01-18 01:29:20,2014-01-19 09:10:09,1
5607,38,F,Caucasian,25 - 45,Low,Male,2,-21.0,3,0,0,2013-12-18 08:35:42,2014-01-06 09:27:23,19
5609,59,F,African-American,Greater than 45,Medium,Male,22,-1.0,6,1,1,2013-01-23 04:45:17,2013-04-02 10:35:27,69
5613,53,M,Caucasian,Greater than 45,Low,Male,0,-1.0,2,1,1,2014-07-04 10:27:05,2014-07-08 09:34:22,3
5614,33,F,African-American,25 - 45,High,Male,2,-1.0,8,1,1,2014-11-13 12:10:56,2014-11-14 08:36:47,0
5617,58,M,Caucasian,Greater than 45,Low,Male,1,-1.0,1,0,0,2014-01-19 09:53:29,2014-01-20 08:18:08,0
5621,53,F,Caucasian,Greater than 45,Low,Male,2,-1.0,4,0,0,2013-04-11 11:19:05,2013-05-22 02:10:17,40
5623,32,M,Caucasian,25 - 45,Medium,Male,0,-1.0,6,1,1,2014-11-03 11:44:26,2014-11-21 10:13:10,17
5627,35,F,African-American,25 - 45,High,Male,6,-1.0,8,1,1,2014-05-28 07:21:57,2014-06-08 04:15:39,10
5628,39,F,Caucasian,25 - 45,Low,Male,1,-1.0,1,0,0,2013-09-29 04:31:28,2013-09-30 08:43:42,1
5632,42,M,Caucasian,25 - 45,Low,Female,5,-1.0,4,1,1,2013-04-06 05:11:31,2013-04-12 09:28:13,6
5633,37,M,African-American,25 - 45,Low,Male,0,-1.0,2,0,0,2013-03-01 07:33:15,2013-03-02 01:13:00,0
5634,39,F,Caucasian,25 - 45,Low,Male,0,-1.0,1,0,0,2013-05-12 09:23:55,2013-05-15 10:49:50,3
5635,52,M,Caucasian,Greater than 45,Low,Female,3,-25.0,1,0,0,2013-11-01 03:19:41,2013-11-01 07:54:46,0
5639,42,F,Caucasian,25 - 45,Low,Male,4,-1.0,1,1,1,2013-03-25 10:40:55,2013-04-12 05:43:04,17
5646,23,F,African-American,Less than 25,Medium,Male,6,0.0,6,1,1,2013-04-26 05:16:50,2013-04-27 07:43:41,1
5647,42,M,African-American,25 - 45,Low,Female,0,-1.0,1,1,1,2014-12-21 11:22:26,2014-12-22 01:15:31,0
5650,28,F,African-American,25 - 45,Low,Male,5,0.0,4,0,0,2013-08-07 01:24:56,2013-08-07 11:21:37,0
5651,38,F,Caucasian,25 - 45,Medium,Male,12,-1.0,5,0,0,2013-05-02 09:10:49,2013-05-03 07:35:53,0
5652,43,F,African-American,25 - 45,Low,Female,2,-1.0,2,1,1,2014-02-03 05:19:15,2014-02-05 03:43:14,1
5654,42,F,African-American,25 - 45,Medium,Male,0,-1.0,5,0,0,2013-10-18 10:21:40,2013-10-19 08:50:58,0
5655,25,M,Caucasian,25 - 45,Low,Female,0,-1.0,3,0,0,2014-01-15 11:55:47,2014-01-16 02:31:04,0
5657,32,F,African-American,25 - 45,High,Male,7,0.0,9,1,1,2013-02-27 05:00:06,2013-04-05 06:02:00,37
5658,21,F,African-American,Less than 25,Medium,Male,0,0.0,6,1,1,2013-12-02 01:21:07,2013-12-02 09:23:46,0
5659,35,M,Caucasian,25 - 45,Medium,Female,1,-30.0,5,0,0,2013-09-09 12:52:13,2013-10-08 08:55:56,28
5660,37,F,Caucasian,25 - 45,Medium,Male,0,-1.0,5,0,0,2013-02-18 12:07:07,2013-06-25 07:31:42,126
5664,33,F,African-American,25 - 45,Low,Female,2,0.0,2,0,0,2013-10-22 04:22:46,2013-10-22 07:31:15,0
5665,51,F,Caucasian,Greater than 45,Low,Female,4,-11.0,3,0,0,2013-01-24 07:21:41,2013-02-01 09:41:37,8
5666,39,F,Caucasian,25 - 45,Low,Male,3,-1.0,4,1,0,2013-04-17 09:27:09,2013-04-20 07:47:57,2
5668,40,F,African-American,25 - 45,Medium,Male,3,-1.0,7,0,0,2013-05-18 09:53:50,2013-05-31 10:07:03,13
5669,32,F,African-American,25 - 45,High,Male,17,0.0,8,1,1,2014-10-12 01:45:40,2014-10-12 08:23:38,0
5671,32,F,Caucasian,25 - 45,Medium,Male,3,0.0,6,1,1,2013-05-12 12:51:29,2013-05-12 07:01:10,-1
5673,32,F,African-American,25 - 45,Medium,Male,10,-1.0,6,1,1,2014-10-25 10:02:48,2014-10-26 01:48:41,0
5675,47,M,Caucasian,Greater than 45,Low,Male,5,0.0,3,1,1,2013-08-14 05:45:53,2013-08-14 09:05:13,0
5676,23,M,Caucasian,Less than 25,Medium,Female,0,-1.0,7,0,0,2013-01-13 04:51:21,2013-01-14 01:37:46,0
